"uf","MUNICIPIO","ESTIMATIVA2019","tipo","longitude","latitude","cod_uf","IDH","espvida","gini","t_agua","rdpc","AR_MUN_2019","densidade"
"BA","VÁRZEA NOVA",12697,"cidade",-40.943173,-11.255685,"29",0.555,66.12,0.5,68.79,234.88,1225.892,10.3573561129365
"BA","VARZEDO",8838,"cidade",-39.391874,-12.967153,"29",0.586,70.18,0.52,71.71,297.56,221.399,39.9188794890673
"BA","VERA CRUZ",43223,"cidade",-38.615295,-12.956845,"29",0.645,74.02,0.57,95.15,408.64,297.537,145.269327848301
"BA","VEREDA",6205,"cidade",-40.097368,-17.218256,"29",0.577,71.6,0.47,89.31,274.76,782.159,7.93316959850874
"BA","VITÓRIA DA CONQUISTA",338480,"cidade",-40.844159,-14.861466,"29",0.678,72.3,0.55,91.58,555.66,3254.186,104.013722632941
"BA","WAGNER",9345,"cidade",-41.171476,-12.281901,"29",0.587,69.2,0.52,84.19,283.34,522.37,17.8896184696671
"BA","WANDERLEY",12238,"cidade",-43.895787,-12.114375,"29",0.6,70.82,0.59,78.04,275.76,2920.579,4.19026501251978
"BA","WENCESLAU GUIMARÃES",21101,"cidade",-39.476178,-13.690825,"29",0.544,70.11,0.45,66.88,257.12,655.239,32.2035165794466
"BA","XIQUE-XIQUE",46483,"cidade",-42.724545,-10.82296,"29",0.585,69.48,0.56,84.97,265.25,5079.662,9.15080570321411
"CE","ABAIARA",11737,"cidade",-39.04159,-7.345879,"23",0.628,69.87,0.48,71.44,229.74,180.833,64.9051887653249
"CE","ACARAPE",14929,"cidade",NA,NA,"23",0.606,67.56,0.43,76.94,259.03,130.002,114.83669482008
"CE","ACARAÚ",62641,"cidade",-40.118306,-2.887689,"23",0.601,70.47,0.6,86.17,250.79,842.471,74.3538946741193
"CE","ACOPIARA",54270,"cidade",-39.448042,-6.089114,"23",0.595,68.41,0.57,61,266.65,2254.279,24.0742161906312
"CE","AIUABA",17399,"cidade",-40.11782,-6.571216,"23",0.569,69.96,0.53,55.79,200.6,2438.563,7.13493971654618
"CE","ALCÂNTARAS",11714,"cidade",-40.547867,-3.585369,"23",0.6,70.07,0.46,62.59,243.73,135.76,86.2846199175015
"CE","ALTANEIRA",7586,"cidade",-39.7356,-6.998371,"23",0.602,71.41,0.55,95.55,240.97,72.675,104.3825249398
"CE","ALTO SANTO",17146,"cidade",-38.274318,-5.508941,"23",0.601,71.44,0.48,67.39,265.07,1345.701,12.7413147497104
"CE","AMONTADA",43452,"cidade",-39.828816,-3.360166,"23",0.606,70.63,0.56,77.08,182.47,1175.044,36.9790407848557
"CE","ANTONINA DO NORTE",7353,"cidade",-39.98697,-6.769193,"23",0.599,71.32,0.51,79.62,244.83,259.706,28.3127844562698
"CE","APUIARÉS",14600,"cidade",-39.43593,-3.945057,"23",0.618,69.44,0.54,83.41,224.63,543.98,26.8392220302217
"CE","AQUIRAZ",80271,"cidade",-38.389563,-3.899293,"23",0.641,72.27,0.48,77.76,352.6,480.236,167.149068374716
"CE","ARACATI",74547,"cidade",-37.767894,-4.558259,"23",0.655,69.52,0.53,82.01,349.26,1227.197,60.7457482376505
"CE","ARACOIABA",26469,"cidade",-38.812512,-4.36872,"23",0.615,70.56,0.51,65.97,245.24,643.988,41.1016975471593
"CE","ARARENDÁ",10935,"cidade",-40.83099,-4.745667,"23",0.59,70.76,0.53,75.64,205.43,342.301,31.9455683740334
"CE","ARARIPE",21600,"cidade",-40.135894,-7.213195,"23",0.564,70.54,0.56,68.42,197.14,1097.339,19.6839809757969
"CE","ARATUBA",11847,"cidade",-39.047117,-4.412291,"23",0.622,71.49,0.49,82.06,215.94,119.758,98.9244977371032
"CE","ARNEIROZ",7840,"cidade",-40.165285,-6.316499,"23",0.618,69.41,0.53,59.54,269.77,1068.437,7.33782150936368
"CE","ASSARÉ",23417,"cidade",-39.868872,-6.866897,"23",0.6,71.95,0.59,79.51,282.6,1155.124,20.2722824562558
"CE","AURORA",24654,"cidade",-38.974221,-6.933487,"23",0.605,70.81,0.53,65.28,255.78,885.87,27.8302685495614
"CE","BAIXIO",6288,"cidade",-38.713376,-6.719447,"23",0.627,70.77,0.46,83.47,265.94,145.556,43.1998680920058
"CE","BANABUIÚ",18197,"cidade",-38.913175,-5.304544,"23",0.606,71.71,0.55,66.09,229.99,1080.986,16.8337055244009
"CE","BARBALHA",60781,"cidade",-39.30208,-7.298203,"23",0.683,74.02,0.51,82.13,362.9,608.158,99.9427780280782
"CE","BARREIRA",22425,"cidade",-38.64291,-4.289206,"23",0.616,71.25,0.5,70.02,246.69,260.003,86.2490048191752
"CE","BARRO",22680,"cidade",-38.774133,-7.171879,"23",0.599,70.49,0.5,75.86,254.44,711.346,31.8832185743647
"CE","BARROQUINHA",15017,"cidade",-41.13585,-3.020514,"23",0.571,68.2,0.55,75.31,192.96,385.583,38.9462191019832
"CE","BATURITÉ",35750,"cidade",-38.881206,-4.325983,"23",0.619,70.2,0.48,71.88,284.88,314.075,113.826315370533
"CE","BEBERIBE",53573,"cidade",-38.127075,-4.177415,"23",0.638,71.67,0.55,75.77,304.61,1596.751,33.5512550172193
"CE","BELA CRUZ",32591,"cidade",-40.167127,-3.049964,"23",0.623,70.57,0.55,82.31,221.07,842.106,38.7017786359437
"CE","BOA VIAGEM",54470,"cidade",-39.733652,-5.112583,"23",0.598,71.09,0.59,74.18,250.47,2835.037,19.2131531263966
"CE","BREJO SANTO",49477,"cidade",-38.979911,-7.484686,"23",0.647,71.06,0.52,83.49,325.64,654.658,75.5768660888586
"CE","CAMOCIM",63661,"cidade",-40.854362,-2.900499,"23",0.62,68.71,0.56,93.62,269,1120.452,56.8172487531818
"CE","CAMPOS SALES",27426,"cidade",-40.368678,-7.067611,"23",0.63,71.11,0.58,71.86,303.68,1082.582,25.3338777108801
"CE","CANINDÉ",76997,"cidade",-39.315505,-4.351618,"23",0.612,70.88,0.58,73.73,278.9,3032.39,25.3915228582076
"CE","CAPISTRANO",17738,"cidade",-38.904842,-4.455688,"23",0.611,68.82,0.57,55.07,211.95,226.549,78.2965274620502
"CE","CARIDADE",22547,"cidade",-39.191166,-4.225141,"23",0.592,71.74,0.5,81.04,213.18,926.271,24.3416883395896
"CE","CARIRÉ",18448,"cidade",-40.476028,-3.948584,"23",0.596,69.92,0.54,81.42,225.75,755.597,24.4151313464717
"CE","CARIRIAÇU",26965,"cidade",-39.28276,-7.028076,"23",0.578,68.81,0.51,82.1,243.1,634.179,42.5195410128686
"CE","CARIÚS",18699,"cidade",-39.491619,-6.524282,"23",0.597,70.07,0.52,62.25,239.39,1036.417,18.0419657338697
"CE","CARNAUBAL",17606,"cidade",-40.941304,-4.159846,"23",0.593,70.58,0.53,75.15,224.37,363.22,48.4720004405044
"CE","CASCAVEL",71743,"cidade",-38.241178,-4.129666,"23",0.646,72.57,0.48,79.4,309.14,838.115,85.6004247627116
"CE","CATARINA",20698,"cidade",-39.873644,-6.122911,"23",0.618,70.85,0.51,58.69,246.38,488.153,42.4006407827054
"CE","CATUNDA",10342,"cidade",-40.199988,-4.64336,"23",0.609,67.99,0.53,75.83,225.43,784.022,13.1909563762241
"CE","CAUCAIA",361400,"cidade",-38.661931,-3.727966,"23",0.682,73.48,0.48,91.28,379.63,1223.246,295.443434926417
"CE","CEDRO",25557,"cidade",-39.060869,-6.600342,"23",0.627,70.18,0.56,79.3,317.69,729.97,35.0110278504596
"CE","CHAVAL",13069,"cidade",-41.24346,-3.035708,"23",0.586,67.97,0.5,72.98,208.7,237.248,55.0858173725384
"CE","CHORÓ",13521,"cidade",-39.134397,-4.839062,"23",0.585,71.65,0.58,38.92,171.62,815.268,16.5847304199355
"CE","CHOROZINHO",20264,"cidade",-38.498572,-4.28873,"23",0.604,69.53,0.5,59.2,277.4,296.431,68.3599218705196
"CE","COREAÚ",23136,"cidade",-40.658656,-3.541496,"23",0.61,70.5,0.51,68.58,210.65,750.332,30.8343506607742
"CE","CRATEÚS",75074,"cidade",-40.653635,-5.167683,"23",0.644,72.24,0.6,77.54,373.18,2981.459,25.1802892476469
"CE","CRATO",132123,"cidade",-39.410299,-7.215303,"23",0.713,74.3,0.57,90.03,470.46,1138.15,116.085753195976
"CE","CROATÁ",18063,"cidade",-40.902228,-4.404805,"23",0.59,70.58,0.57,94.62,176.12,696.348,25.9396163986972
"CE","CRUZ",24827,"cidade",-40.175981,-2.918128,"23",0.632,70.13,0.58,90.21,282.51,335.921,73.9072579564838
"CE","DEPUTADO IRAPUAN PINHEIRO",9625,"cidade",-39.25701,-5.914848,"23",0.609,69.52,0.5,80.2,233.15,471.134,20.4294319662771
"CE","ERERÊ",7198,"cidade",-38.346113,-6.027508,"23",0.61,70.23,0.46,79.31,246.27,NA,NA
"CE","EUSÉBIO",53618,"cidade",-38.455875,-3.892501,"23",0.701,72.66,0.65,87.18,623.01,78.818,680.276079068233
"CE","FARIAS BRITO",19450,"cidade",-39.565114,-6.92146,"23",0.633,71.41,0.54,78.91,231.88,530.54,36.6607607343461
"CE","FORQUILHA",24218,"cidade",-40.263405,-3.799447,"23",0.644,70.62,0.45,92.19,300.9,568.778,42.5790027040427
"CE","FORTALEZA",2669342,"cidade",-38.542298,-3.716638,"23",0.754,74.41,0.61,98.7,846.36,312.353,8545.91439813288
"CE","FORTIM",16480,"cidade",-37.798056,-4.451256,"23",0.624,69.06,0.51,84.85,264.14,285.024,57.8196923767823
"CE","FRECHEIRINHA",14072,"cidade",-40.818019,-3.755572,"23",0.604,69.78,0.53,70.27,246.03,210.284,66.9190237963897
"CE","GENERAL SAMPAIO",7618,"cidade",-39.453958,-4.043507,"23",0.568,69.65,0.51,64.36,242.1,230.371,33.0683983661138
"CE","GRAÇA",14399,"cidade",-40.749026,-4.044215,"23",0.57,70.28,0.55,65.87,195.67,258.942,55.6070471379691
"CE","GRANJA",54748,"cidade",-40.837205,-3.127879,"23",0.559,71.68,0.62,70.73,173.99,2663.174,20.5574250875084
"CE","GRANJEIRO",4844,"cidade",-39.21439,-6.88134,"23",0.585,67.88,0.51,86.42,221.14,111.528,43.4330392367836
"CE","GROAÍRAS",11068,"cidade",-40.385225,-3.917868,"23",0.633,68.41,0.47,86.81,304.64,155.681,71.0940962609438
"CE","GUAIÚBA",26064,"cidade",-38.640372,-4.040571,"23",0.617,71.05,0.47,87.12,239.69,256.053,101.791425993837
"CE","GUARACIABA DO NORTE",40642,"cidade",-40.747588,-4.158136,"23",0.609,71.57,0.51,87.07,247.55,624.606,65.0682190052609
"CE","GUARAMIRANGA",5193,"cidade",-38.932044,-4.262477,"23",0.637,69.14,0.47,78.04,287.35,90.817,57.1809242762919
"CE","HIDROLÂNDIA",19978,"cidade",-40.405595,-4.409579,"23",0.597,71.48,0.51,75.34,243.41,926.587,21.5608464180913
"CE","HORIZONTE",67337,"cidade",-38.470674,-4.120896,"23",0.658,72.3,0.42,93.98,322.78,160.557,419.396226885156
"CE","IBARETAMA",13353,"cidade",-38.750085,-4.803764,"23",0.577,70.52,0.55,17.04,199.63,879.255,15.1867205759421
"CE","IBIAPINA",24997,"cidade",-40.891147,-3.924025,"23",0.608,71.04,0.47,81.04,258.57,414.092,60.3658124281561
"CE","IBICUITINGA",12525,"cidade",-38.636249,-4.969993,"23",0.606,70.5,0.52,75.54,196.54,423.856,29.5501302329093
"CE","ICAPUÍ",19934,"cidade",-37.353062,-4.712063,"23",0.616,70.44,0.47,85.41,280.79,421.44,47.2997342444951
"CE","ICÓ",68018,"cidade",-38.855352,-6.396271,"23",0.606,68.88,0.55,78.49,274.01,1865.862,36.4539285327639
"CE","IGUATU",102498,"cidade",-39.28915,-6.362806,"23",0.677,73.48,0.54,87.24,434.67,992.208,103.30293648106
"CE","INDEPENDÊNCIA",26178,"cidade",-40.308526,-5.387889,"23",0.632,70.51,0.55,66.52,262.34,3222.381,8.12380658897877
"CE","IPAPORANGA",11593,"cidade",-40.753705,-4.897636,"23",0.579,70.93,0.55,82.55,182.11,704.773,16.4492680621988
"CE","IPAUMIRIM",12463,"cidade",-38.717856,-6.782648,"23",0.606,68.72,0.63,77.76,380.61,276.508,45.0728369522762
"CE","IPU",41964,"cidade",-40.705877,-4.317484,"23",0.618,70.69,0.56,82.05,301.38,626.049,67.0298970208402
"CE","IPUEIRAS",38166,"cidade",-40.711764,-4.538021,"23",0.573,69.1,0.56,89.16,222.22,1483.258,25.7311944381894
"CE","IRACEMA",14297,"cidade",-38.291943,-5.8124,"23",0.652,68.97,0.55,76.05,328.61,839.174,17.0369911365223
"CE","IRAUÇUBA",24156,"cidade",-39.784332,-3.747367,"23",0.605,70.28,0.61,76.14,211.75,1466.412,16.472860287559
"CE","ITAIÇABA",7827,"cidade",-37.832957,-4.671461,"23",0.656,70.5,0.44,88.18,296.81,213.604,36.642572236475
"CE","ITAITINGA",37980,"cidade",-38.529763,-3.965768,"23",0.626,71.05,0.45,92.98,300.15,153.686,247.127259477116
"CE","ITAPAJÉ",52675,"cidade",-39.585531,-3.683137,NA,NA,NA,NA,NA,NA,NA,NA
"CE","ITAPIPOCA",129358,"cidade",-39.583571,-3.499329,"23",0.64,70.63,0.56,76.96,264.08,1600.358,80.8306641388989
"CE","ITAPIÚNA",20382,"cidade",-38.928113,-4.555165,"23",0.604,71.49,0.5,61.27,209.53,593.231,34.3576111160745
"CE","ITAREMA",41826,"cidade",-39.916654,-2.924797,"23",0.606,70.2,0.53,83.03,214.89,714.833,58.5115684362641
"CE","ITATIRA",21647,"cidade",-39.620155,-4.526076,"23",0.562,69.79,0.54,53.92,196.02,829.626,26.0924802260296
"CE","JAGUARETAMA",18162,"cidade",-38.763861,-5.605096,"23",0.612,71.56,0.56,62.13,247.85,1826.826,9.94183354079699
"CE","JAGUARIBARA",11401,"cidade",-38.535878,-5.677651,"23",0.618,69.1,0.45,87.99,287.08,622.963,18.3012474256095
"CE","JAGUARIBE",34682,"cidade",-38.622653,-5.902134,"23",0.621,70.6,0.52,83.81,294.97,1877.062,18.4767471719101
"CE","JAGUARUANA",33705,"cidade",-37.780997,-4.831508,"23",0.624,71.72,0.47,84.38,274.9,854.362,39.4504905414801
"CE","JARDIM",27174,"cidade",-39.28262,-7.575989,"23",0.614,71.72,0.53,48.55,241.09,544.98,49.8623802708356
"CE","JATI",8111,"cidade",-39.002871,-7.6797,"23",0.651,71.58,0.5,80.33,264.55,368.359,22.0192801044633
"CE","JIJOCA DE JERICOACOARA",19816,"cidade",-40.512742,-2.793312,"23",0.652,68.35,0.59,93.34,365.46,209.029,94.8002430284793
"CE","JUAZEIRO DO NORTE",274207,"cidade",-39.307593,-7.196207,"23",0.694,73.58,0.54,95.04,439.53,258.788,1059.58158801799
"CE","JUCÁS",24833,"cidade",-39.518679,-6.515229,"23",0.598,71.32,0.49,77.2,232.22,940.336,26.4086454203604
"CE","LAVRAS DA MANGABEIRA",31508,"cidade",-38.970619,-6.744801,"23",0.613,71.65,0.6,70.74,288.15,945.263,33.3325222715794
"CE","LIMOEIRO DO NORTE",59540,"cidade",-38.084693,-5.143921,"23",0.682,73.22,0.49,95.81,410.03,744.525,79.9704509586649
"CE","MADALENA",19691,"cidade",-39.572542,-4.846012,"23",0.61,71.65,0.58,64.35,225.22,997.781,19.7347915023437
"CE","MARACANAÚ",227886,"cidade",-38.625901,-3.86699,"23",0.686,72.27,0.43,97.03,372.91,105.071,2168.87628365581
"CE","MARANGUAPE",128978,"cidade",-38.682911,-3.891432,"23",0.659,72.27,0.44,86.24,307.81,583.505,221.040093915219
"CE","MARCO",27361,"cidade",-40.15824,-3.128501,"23",0.612,69.05,0.54,83.32,266.87,573.61,47.6996565610781
"CE","MARTINÓPOLE",11233,"cidade",-40.689581,-3.225198,"23",0.599,70.57,0.59,81.15,232.17,303.445,37.018240537824
"CE","MASSAPÊ",38737,"cidade",-40.342271,-3.523645,"23",0.616,71.7,0.47,77.77,231.47,567.78,68.2253689809433
"CE","MAURITI",47962,"cidade",-38.770786,-7.385974,"23",0.605,71.32,0.56,72.02,236.11,1079.01,44.4500050972651
"CE","MERUOCA",15057,"cidade",-40.453106,-3.539741,"23",0.618,70.68,0.47,77.06,258.78,151.651,99.2871791152053
"CE","MILAGRES",27512,"cidade",-38.937829,-7.297492,"23",0.628,71.61,0.47,67.85,261.96,579.097,47.5084484982654
"CE","MILHÃ",13155,"cidade",-39.187483,-5.672525,"23",0.626,72.01,0.54,71.93,260.95,502.137,26.1980296213981
"CE","MIRAÍMA",13818,"cidade",-39.966267,-3.568674,"23",0.592,71.7,0.64,68.86,191.56,708.678,19.4982770736498
"CE","MISSÃO VELHA",35393,"cidade",-39.143046,-7.235219,"23",0.622,70.21,0.57,84.74,293.16,613.317,57.7075150370852
"CE","MOMBAÇA",43797,"cidade",-39.630009,-5.738442,"23",0.582,69.09,0.54,63.74,243.85,2115.748,20.7004803974764
"CE","MONSENHOR TABOSA",17234,"cidade",-40.064637,-4.791022,"23",0.61,71.37,0.55,70.03,237.18,892.538,19.3089818024555
"CE","MORADA NOVA",61890,"cidade",-38.370158,-5.09736,"23",0.61,70.47,0.52,78.29,276.36,2763.971,22.3916965843708
"CE","MORAÚJO",8724,"cidade",-40.677577,-3.463112,"23",0.581,71.1,0.51,67.56,174.55,414.446,21.0497869444994
"CE","MORRINHOS",22534,"cidade",-40.123275,-3.234258,"23",0.588,70.57,0.54,78.64,208.9,411.586,54.7491897197669
"CE","MUCAMBO",14537,"cidade",-40.745222,-3.902714,"23",0.607,68.91,0.57,72.53,269.65,192.19,75.6386908788178
"CE","MULUNGU",10823,"cidade",-38.995133,-4.302938,"23",0.607,70.56,0.55,63.52,246.35,97.951,110.494022521465
"CE","NOVA OLINDA",15565,"cidade",-39.67128,-7.084145,"23",0.625,71.72,0.57,80.98,272.1,282.584,55.0809670752767
"CE","NOVA RUSSAS",32328,"cidade",-40.562118,-4.705807,"23",0.614,70.25,0.5,90.74,304.52,736.911,43.8696124769477
"CE","NOVO ORIENTE",28607,"cidade",-40.771296,-5.525519,"23",0.605,70.79,0.6,75.22,247.79,947.44,30.1939964536013
"CE","OCARA",25703,"cidade",-38.593256,-4.48523,"23",0.594,71.25,0.53,53.9,208.77,763.075,33.6834518232153
"CE","ORÓS",21427,"cidade",-38.905264,-6.251816,"23",0.636,72.58,0.49,88.29,298.84,577.526,37.1013599387733
"CE","PACAJUS",72203,"cidade",-38.464988,-4.171073,"23",0.659,72.3,0.47,80.04,354.78,250.304,288.46123114293
"CE","PACATUBA",83432,"cidade",-38.618296,-3.978396,"23",0.675,71.75,0.44,97.76,344.63,133.236,626.197123900447
"CE","PACOTI",12261,"cidade",-38.922011,-4.224918,"23",0.635,71.38,0.5,78.91,279.49,112.433,109.051612960608
"CE","PACUJÁ",6533,"cidade",-40.698885,-3.983272,"23",0.621,69.7,0.5,72.56,264.03,88.355,73.9403542527305
"CE","PALHANO",9386,"cidade",-37.965549,-4.736722,"23",0.638,68.35,0.47,72,281.69,436.98,21.4792439013227
"CE","PALMÁCIA",13322,"cidade",-38.844601,-4.138308,"23",0.622,69.54,0.63,60.64,315.23,128.896,103.354642502483
"CE","PARACURU",35076,"cidade",-39.030028,-3.41436,"23",0.637,69.73,0.55,94.62,328.2,304.734,115.103664179251
"CE","PARAIPABA",32744,"cidade",-39.147868,-3.437987,"23",0.634,69.25,0.5,88.53,283.79,289.231,113.210547970307
"CE","PARAMBU",31521,"cidade",-40.690524,-6.207681,"23",0.57,70.85,0.53,63.73,211.05,2313.868,13.6226439883347
"CE","PARAMOTI",12226,"cidade",-39.241691,-4.088146,"23",0.583,69.45,0.52,68.21,196.63,539.238,22.6727344882964
"CE","PEDRA BRANCA",43258,"cidade",-39.707771,-5.453411,"23",0.603,71.73,0.5,73.19,231.56,1302.081,33.2222035341887
"CE","PENAFORTE",9077,"cidade",-39.070724,-7.82163,"23",0.646,70.64,0.45,76.06,271.18,150.536,60.2978689482914
"CE","PENTECOSTE",37751,"cidade",-39.269159,-3.792736,"23",0.629,69.06,0.56,80.2,264.95,1379.836,27.3590484666294
"CE","PEREIRO",16307,"cidade",-38.462397,-6.035761,"23",0.601,71.56,0.53,78.53,209.49,435.868,37.4127029284095
"CE","PINDORETAMA",20567,"cidade",-38.306118,-4.015839,"23",0.636,70.25,0.45,87.36,296.99,74.033,277.808544838113
"CE","PIQUET CARNEIRO",16959,"cidade",-39.417017,-5.800251,"23",0.6,71.73,0.52,63.96,217.02,589.601,28.7635197362284
"CE","PIRES FERREIRA",10951,"cidade",-40.64418,-4.239218,"23",0.591,71.13,0.51,72.27,191.39,244.464,44.7959617776032
"CE","PORANGA",12336,"cidade",-40.920533,-4.746717,"23",0.581,69.76,0.54,72.34,212.87,1310.771,9.4112549026489
"CE","PORTEIRAS",14996,"cidade",-39.114028,-7.522647,"23",0.622,70.9,0.49,62.63,218.44,224.86,66.6903851285244
"CE","POTENGI",11045,"cidade",-40.023292,-7.09154,"23",0.562,70.54,0.58,65.49,215.12,343.264,32.1764006712035
"CE","POTIRETAMA",6419,"cidade",-38.157804,-5.71287,"23",0.604,70.23,0.5,50.5,236.09,409.137,15.689121247895
"CE","QUITERIANÓPOLIS",21084,"cidade",-40.700217,-5.842496,"23",0.594,71.46,0.55,61.06,208.58,1041.832,20.2374279154413
"CE","QUIXADÁ",87728,"cidade",-39.015474,-4.966301,"23",0.659,71.52,0.53,72.09,317.66,2020.586,43.4171077103375
"CE","QUIXELÔ",16178,"cidade",-39.201067,-6.246369,"23",0.591,68.49,0.51,82.24,242.27,605.345,26.72525584584
"CE","QUIXERAMOBIM",81082,"cidade",-39.288947,-5.190672,"23",0.642,72.33,0.56,78.72,317.45,3324.987,24.3856592522016
"CE","QUIXERÉ",22149,"cidade",-37.9802,-5.071482,"23",0.622,71.44,0.44,88.55,260.79,613.099,36.1263026036578
"CE","REDENÇÃO",29053,"cidade",-38.727719,-4.215873,"23",0.626,70,0.5,72.84,273.08,247.989,117.154389912456
"CE","RERIUTABA",18491,"cidade",-40.575915,-4.141911,"23",0.601,70.63,0.6,77.73,260.65,372.949,49.580505645544
"CE","RUSSAS",78194,"cidade",-37.972086,-4.926727,"23",0.674,72.43,0.46,88.02,372.43,1611.091,48.5348127449039
"CE","SABOEIRO",15819,"cidade",-39.90173,-6.534595,"23",0.575,67.87,0.54,62.66,220.94,1381.274,11.452470690102
"CE","SALITRE",16554,"cidade",-40.450013,-7.28398,"23",0.54,68.91,0.49,13.46,176.75,806.253,20.5320166250544
"CE","SANTA QUITÉRIA",43703,"cidade",-40.152305,-4.326081,"23",0.616,71.48,0.56,70.35,238.84,4262.298,10.2533891342182
"CE","SANTANA DO ACARAÚ",32452,"cidade",-40.211827,-3.461435,"23",0.587,70.28,0.66,61.98,224.83,972.573,33.3671611282649
"CE","SANTANA DO CARIRI",17700,"cidade",-39.730161,-7.176125,"23",0.612,71.72,0.56,60.84,212.7,855.165,20.6977600813878
"CE","SÃO BENEDITO",47903,"cidade",-40.859572,-4.047131,"23",0.611,70.84,0.51,86.7,263.94,350.847,136.535298862467
"CE","SÃO GONÇALO DO AMARANTE",48422,"cidade",-38.972646,-3.605149,"23",0.665,71.47,0.51,84.02,309.14,842.635,57.4649759385736
"CE","SÃO JOÃO DO JAGUARIBE",7645,"cidade",-38.269366,-5.275164,"23",0.654,72.04,0.5,96.16,378.76,279.451,27.3572111031988
"CE","SÃO LUÍS DO CURU",13000,"cidade",-39.239123,-3.66976,"23",0.62,68.13,0.51,69.28,257.9,122.865,105.807186749685
"CE","SENADOR POMPEU",25496,"cidade",-39.370369,-5.582444,"23",0.619,71.22,0.51,76.83,283.8,956.882,26.6448736625833
"CE","SENADOR SÁ",7623,"cidade",-40.4662,-3.35305,"23",0.603,69.12,0.52,82.46,214.23,424.642,17.951592164694
"CE","SOBRAL",208935,"cidade",-40.34821,-3.689133,"23",0.714,74.93,0.56,95.01,448.89,2068.474,101.009246429977
"CE","SOLONÓPOLE",18324,"cidade",-39.01072,-5.718936,"23",0.625,70.22,0.51,75.98,269.25,1535.855,11.9308137812489
"CE","TABULEIRO DO NORTE",30697,"cidade",-38.128175,-5.243527,"23",0.645,72.43,0.53,75.47,379.75,849.145,36.1504807777235
"CE","TAMBORIL",26251,"cidade",-40.319593,-4.831364,"23",0.58,71.71,0.52,81.34,211.64,2014.543,13.030746923744
"CE","TARRAFAS",8592,"cidade",-39.753048,-6.678376,"23",0.576,70.04,0.54,77.41,214.72,412.719,20.8180384232371
"CE","TAUÁ",58859,"cidade",-40.296802,-5.985853,"23",0.633,71.4,0.57,78.22,305.42,4010.618,14.6757931071969
"CE","TEJUÇUOCA",19187,"cidade",-39.579866,-3.988307,"23",0.584,69.54,0.52,59.92,199.81,758.707,25.2890773381556
"CE","TIANGUÁ",75946,"cidade",-40.992286,-3.729645,"23",0.657,71.07,0.61,89.94,398.29,909.853,83.4706265737432
"CE","TRAIRI",55918,"cidade",-39.268126,-3.269323,"23",0.606,69.34,0.55,75.99,205.89,928.725,60.2094269024738
"CE","TURURU",16271,"cidade",-39.429656,-3.584132,"23",0.606,70.57,0.54,79.47,188.84,201.27,80.8416554876534
"CE","UBAJARA",34792,"cidade",-40.920437,-3.854479,"23",0.648,71.14,0.54,80.45,325.13,423.673,82.1199368380803
"CE","UMARI",7733,"cidade",-38.700798,-6.638926,"23",0.591,71.65,0.55,80.46,223.62,263.183,29.3825969002557
"CE","UMIRIM",19825,"cidade",-39.346513,-3.676541,"23",0.587,70.07,0.53,77.86,195.42,315.648,62.8073043390105
"CE","URUBURETAMA",21850,"cidade",-39.510677,-3.623165,"23",0.639,70.57,0.54,76.87,267.47,99.4,219.818913480885
"CE","URUOCA",13840,"cidade",-40.56276,-3.308194,"23",0.566,69.7,0.53,71.33,182.85,697.683,19.8370893371345
"CE","VARJOTA",18420,"cidade",-40.474083,-4.193871,"23",0.611,68.65,0.52,91.82,286.41,179.239,102.767812808596
"CE","VÁRZEA ALEGRE",40721,"cidade",-39.294155,-6.782642,"23",0.629,70.54,0.54,84.62,276.17,829.976,49.0628644683702
"CE","VIÇOSA DO CEARÁ",60889,"cidade",-41.091554,-3.566703,"23",0.571,70.2,0.6,65.81,204.23,1310.91,46.4478873454318
"DF","BRASÍLIA",3015268,"cidade",-47.929657,-15.779522,"53",0.824,77.35,0.63,98.13,1715.11,5760.783,523.4128763399
"ES","AFONSO CLÁUDIO",30586,"cidade",-41.12606,-20.077841,"32",0.667,74.51,0.5,87.72,489.59,941.188,32.4972269089704
"ES","ÁGUA DOCE DO NORTE",11019,"cidade",-40.985411,-18.54822,"32",0.652,74.13,0.49,88.18,377.39,473.729,23.2601339584446
