"uf","MUNICIPIO","ESTIMATIVA2019","tipo","longitude","latitude","cod_uf","IDH","espvida","gini","t_agua","rdpc","AR_MUN_2019","densidade"
"PB","CAJAZEIRINHAS",NA,"cidade",NA,NA,"25",0.55,71.35,0.5,53.28,205.12,NA,NA
"PB","CALDAS BRANDÃO",NA,"cidade",NA,NA,"25",0.568,68.39,0.47,78.92,264.06,NA,NA
"PB","CAMALAÚ",NA,"cidade",NA,NA,"25",0.567,71.18,0.46,57.78,242.92,NA,NA
"PB","CAMPINA GRANDE",NA,"cidade",NA,NA,"25",0.72,73.73,0.58,97.87,630.03,NA,NA
"PB","CAPIM",NA,"cidade",NA,NA,"25",0.533,68.69,0.48,89.87,203.67,NA,NA
"PB","CARAÚBAS",NA,"cidade",NA,NA,"25",0.585,67.61,0.45,65.74,296.38,NA,NA
"PB","CARRAPATEIRA",NA,"cidade",NA,NA,"25",0.603,70.91,0.47,71.53,214.54,NA,NA
"PB","CASSERENGUE",NA,"cidade",NA,NA,"25",0.514,68.81,0.57,48.9,171.37,NA,NA
"PB","CATINGUEIRA",NA,"cidade",NA,NA,"25",0.574,70.17,0.52,74.29,249.16,NA,NA
"PB","CATOLÉ DO ROCHA",NA,"cidade",NA,NA,"25",0.64,72.23,0.5,85.15,371.92,NA,NA
"PB","CATURITÉ",NA,"cidade",NA,NA,"25",0.623,71.91,0.56,44.85,371.05,NA,NA
"PB","CONCEIÇÃO",NA,"cidade",NA,NA,"25",0.592,70.23,0.56,78.05,290.63,NA,NA
"PB","CONDADO",NA,"cidade",NA,NA,"25",0.594,71.16,0.48,81.54,282.25,NA,NA
"PB","CONDE",NA,"cidade",NA,NA,"25",0.618,72.84,0.52,66.65,316.81,NA,NA
"PB","CONGO",NA,"cidade",NA,NA,"25",0.581,68.85,0.49,69.15,263.84,NA,NA
"PB","COREMAS",NA,"cidade",NA,NA,"25",0.592,72.65,0.51,85.04,291.3,NA,NA
"PB","COXIXOLA",NA,"cidade",NA,NA,"25",0.641,72.63,0.48,93.2,306.15,NA,NA
"PB","CRUZ DO ESPÍRITO SANTO",NA,"cidade",NA,NA,"25",0.552,71.66,0.43,73.17,217.47,NA,NA
"PB","CUBATI",NA,"cidade",NA,NA,"25",0.566,69.51,0.48,70.7,237.71,NA,NA
"PB","CUITÉ",NA,"cidade",NA,NA,"25",0.591,70.96,0.51,67.23,284.57,NA,NA
"PB","CUITEGI",NA,"cidade",NA,NA,"25",0.57,68.94,0.49,90.57,265.78,NA,NA
"PB","CUITÉ DE MAMANGUAPE",NA,"cidade",NA,NA,"25",0.524,65.96,0.48,64.26,214.92,NA,NA
"PB","CURRAL DE CIMA",NA,"cidade",NA,NA,"25",0.529,67.89,0.52,34.4,214.4,NA,NA
"PB","CURRAL VELHO",NA,"cidade",NA,NA,"25",0.606,69.36,0.59,77.31,362.28,NA,NA
"PB","DAMIÃO",NA,"cidade",NA,NA,"25",0.521,68.2,0.49,29.65,182.89,NA,NA
"PB","DESTERRO",NA,"cidade",NA,NA,"25",0.58,68.43,0.54,63.11,247.16,NA,NA
"PB","VISTA SERRANA",NA,"cidade",NA,NA,"25",0.566,71.35,0.47,56.66,251.49,NA,NA
"PB","DIAMANTE",NA,"cidade",NA,NA,"25",0.593,69.89,0.55,73.24,264.08,NA,NA
"PB","DONA INÊS",NA,"cidade",NA,NA,"25",0.545,66.41,0.54,45.3,208.12,NA,NA
"PB","DUAS ESTRADAS",NA,"cidade",NA,NA,"25",0.603,72.72,0.51,77.28,269.85,NA,NA
"PB","EMAS",NA,"cidade",NA,NA,"25",0.595,71.38,0.46,78.75,251.41,NA,NA
"PB","ESPERANÇA",NA,"cidade",NA,NA,"25",0.623,71.04,0.54,70.98,330.66,NA,NA
"PB","FAGUNDES",NA,"cidade",NA,NA,"25",0.56,69.91,0.52,55.88,235.02,NA,NA
"PB","FREI MARTINHO",NA,"cidade",NA,NA,"25",0.641,71.18,0.57,80.94,405.38,NA,NA
"PB","GADO BRAVO",NA,"cidade",NA,NA,"25",0.513,69.22,0.56,18.84,170.29,NA,NA
"PB","GUARABIRA",NA,"cidade",NA,NA,"25",0.673,73.73,0.53,96.08,430.83,NA,NA
"PB","GURINHÉM",NA,"cidade",NA,NA,"25",0.556,68.67,0.45,60,235.88,NA,NA
"PB","GURJÃO",NA,"cidade",NA,NA,"25",0.625,68.76,0.45,71.02,288.53,NA,NA
"PB","IBIARA",NA,"cidade",NA,NA,"25",0.586,71.08,0.53,74.06,242.08,NA,NA
"PB","IMACULADA",NA,"cidade",NA,NA,"25",0.557,67.87,0.52,59.39,208.83,NA,NA
"PB","INGÁ",NA,"cidade",NA,NA,"25",0.592,71.07,0.49,70.11,282.85,NA,NA
"PB","ITABAIANA",NA,"cidade",NA,NA,"25",0.613,68.63,0.5,76.26,319.34,NA,NA
"PB","ITAPORANGA",NA,"cidade",NA,NA,"25",0.615,69.54,0.5,81.46,349.02,NA,NA
"PB","ITAPOROROCA",NA,"cidade",NA,NA,"25",0.564,70.41,0.48,76.25,235.44,NA,NA
"PB","ITATUBA",NA,"cidade",NA,NA,"25",0.562,69.51,0.49,57.25,244.16,NA,NA
"PB","JACARAÚ",NA,"cidade",NA,NA,"25",0.558,68.18,0.54,84,250.76,NA,NA
"PB","JERICÓ",NA,"cidade",NA,NA,"25",0.603,72.85,0.51,82.39,290.17,NA,NA
"PB","JOÃO PESSOA",NA,"cidade",NA,NA,"25",0.763,74.89,0.62,99.51,964.82,NA,NA
"PB","JUAREZ TÁVORA",NA,"cidade",NA,NA,"25",0.579,71.06,0.48,83.22,236.56,NA,NA
"PB","JUAZEIRINHO",NA,"cidade",NA,NA,"25",0.567,70.2,0.51,57.58,255.68,NA,NA
"PB","JUNCO DO SERIDÓ",NA,"cidade",NA,NA,"25",0.617,67.91,0.47,76.31,280.15,NA,NA
"PB","JURIPIRANGA",NA,"cidade",NA,NA,"25",0.548,65.64,0.53,76.41,235.6,NA,NA
"PB","JURU",NA,"cidade",NA,NA,"25",0.57,70.45,0.51,67.92,247.78,NA,NA
"PB","LAGOA",NA,"cidade",NA,NA,"25",0.563,69.81,0.45,66.08,219.92,NA,NA
"PB","LAGOA DE DENTRO",NA,"cidade",NA,NA,"25",0.57,71.3,0.52,58.46,228.8,NA,NA
"PB","LAGOA SECA",NA,"cidade",NA,NA,"25",0.627,71.15,0.54,53.52,380.73,NA,NA
"PB","LASTRO",NA,"cidade",NA,NA,"25",0.533,69.83,0.44,53.38,219.67,NA,NA
"PB","LIVRAMENTO",NA,"cidade",NA,NA,"25",0.566,68.94,0.5,44.69,207.73,NA,NA
"PB","LOGRADOURO",NA,"cidade",NA,NA,"25",0.583,71.56,0.42,66.58,236.33,NA,NA
"PB","LUCENA",NA,"cidade",NA,NA,"25",0.583,69.03,0.55,88.52,289.29,NA,NA
"PB","MÃE D'ÁGUA",NA,"cidade",NA,NA,"25",0.542,67.7,0.5,78.08,202.88,NA,NA
"PB","MALTA",NA,"cidade",NA,NA,"25",0.642,73.01,0.58,88.84,378.53,NA,NA
"PB","MAMANGUAPE",NA,"cidade",NA,NA,"25",0.585,70.33,0.52,81.02,305.46,NA,NA
"PB","MANAÍRA",NA,"cidade",NA,NA,"25",0.543,66.85,0.53,69.27,225.93,NA,NA
"PB","MARCAÇÃO",NA,"cidade",NA,NA,"25",0.529,66.43,0.51,96.72,209.46,NA,NA
"PB","MARI",NA,"cidade",NA,NA,"25",0.548,66.5,0.46,90.83,250.22,NA,NA
"PB","MARIZÓPOLIS",NA,"cidade",NA,NA,"25",0.608,70.16,0.51,92.65,299.15,NA,NA
"PB","MASSARANDUBA",NA,"cidade",NA,NA,"25",0.567,69.8,0.46,52.65,247.98,NA,NA
"PB","MATARACA",NA,"cidade",NA,NA,"25",0.536,65.49,0.48,95.5,219.95,NA,NA
"PB","MATINHAS",NA,"cidade",NA,NA,"25",0.541,69.81,0.44,35.04,217.6,NA,NA
"PB","MATO GROSSO",NA,"cidade",NA,NA,"25",0.565,70.62,0.45,79.42,271.56,NA,NA
"PB","MATURÉIA",NA,"cidade",NA,NA,"25",0.572,68.79,0.51,66.01,230.63,NA,NA
"PB","MOGEIRO",NA,"cidade",NA,NA,"25",0.574,68.94,0.5,33.45,227.05,NA,NA
"PB","MONTADAS",NA,"cidade",NA,NA,"25",0.59,69.85,0.47,62.15,238.17,NA,NA
"PB","MONTE HOREBE",NA,"cidade",NA,NA,"25",0.587,70.29,0.54,66.18,292.96,NA,NA
"PB","MONTEIRO",NA,"cidade",NA,NA,"25",0.628,67.51,0.57,72.46,392.05,NA,NA
"PB","MULUNGU",NA,"cidade",NA,NA,"25",0.565,71.65,0.49,68.06,242.9,NA,NA
"PB","NATUBA",NA,"cidade",NA,NA,"25",0.541,67.61,0.54,48.02,198.68,NA,NA
"PB","NAZAREZINHO",NA,"cidade",NA,NA,"25",0.562,69.83,0.52,50.47,213.53,NA,NA
"PB","NOVA FLORESTA",NA,"cidade",NA,NA,"25",0.601,70.45,0.51,86.1,287.45,NA,NA
"PB","NOVA OLINDA",NA,"cidade",NA,NA,"25",0.573,69.61,0.52,78.52,255.69,NA,NA
"PB","NOVA PALMEIRA",NA,"cidade",NA,NA,"25",0.595,70.73,0.45,59.16,272.29,NA,NA
"PB","OLHO D'ÁGUA",NA,"cidade",NA,NA,"25",0.572,71.53,0.55,63.19,220.96,NA,NA
"PB","OLIVEDOS",NA,"cidade",NA,NA,"25",0.603,70.96,0.49,53.54,217.32,NA,NA
"PB","OURO VELHO",NA,"cidade",NA,NA,"25",0.614,70.86,0.47,73.43,305.23,NA,NA
"PB","PARARI",NA,"cidade",NA,NA,"25",0.584,68.98,0.49,60.7,300.27,NA,NA
"PB","PASSAGEM",NA,"cidade",NA,NA,"25",0.62,72.41,0.51,58.78,270.29,NA,NA
"PB","PATOS",NA,"cidade",NA,NA,"25",0.701,74.26,0.56,95.65,508.52,NA,NA
"PB","PAULISTA",NA,"cidade",NA,NA,"25",0.587,69.79,0.49,57.19,308.48,NA,NA
"PB","PEDRA BRANCA",NA,"cidade",NA,NA,"25",0.599,70.68,0.5,80.24,219.29,NA,NA
"PB","PEDRA LAVRADA",NA,"cidade",NA,NA,"25",0.574,68.96,0.49,45.91,267.79,NA,NA
"PB","PEDRAS DE FOGO",NA,"cidade",NA,NA,"25",0.59,71.23,0.53,82.67,273.39,NA,NA
"PB","PIANCÓ",NA,"cidade",NA,NA,"25",0.621,69.17,0.53,76.67,321.21,NA,NA
"PB","PICUÍ",NA,"cidade",NA,NA,"25",0.608,69.7,0.53,70.7,326.53,NA,NA
"PB","PILAR",NA,"cidade",NA,NA,"25",0.579,71.52,0.49,69.71,236.08,NA,NA
"PB","PILÕES",NA,"cidade",NA,NA,"25",0.56,70.99,0.59,69.76,259,NA,NA
"PB","PILÕEZINHOS",NA,"cidade",NA,NA,"25",0.564,73.14,0.43,75.37,218.98,NA,NA
"PB","PIRPIRITUBA",NA,"cidade",NA,NA,"25",0.595,69.69,0.52,82.41,270.98,NA,NA
"PB","PITIMBU",NA,"cidade",NA,NA,"25",0.57,70.2,0.51,74.79,227.76,NA,NA
"PB","POCINHOS",NA,"cidade",NA,NA,"25",0.591,71.73,0.46,59.59,253.75,NA,NA
"PB","POÇO DANTAS",NA,"cidade",NA,NA,"25",0.525,67.14,0.49,79.92,186.82,NA,NA
"PB","POÇO DE JOSÉ DE MOURA",NA,"cidade",NA,NA,"25",0.612,72.82,0.45,69.08,291.18,NA,NA
"PB","POMBAL",NA,"cidade",NA,NA,"25",0.634,72.22,0.54,82.43,401.6,NA,NA
"PB","PRATA",NA,"cidade",NA,NA,"25",0.608,71.31,0.44,76.55,271.47,NA,NA
"PB","PRINCESA ISABEL",NA,"cidade",NA,NA,"25",0.606,68.19,0.47,77.96,334.74,NA,NA
"PB","PUXINANÃ",NA,"cidade",NA,NA,"25",0.617,70.23,0.45,61.74,283.93,NA,NA
"PB","QUEIMADAS",NA,"cidade",NA,NA,"25",0.608,72.73,0.46,73.21,292.5,NA,NA
"PB","QUIXABÁ",NA,"cidade",NA,NA,"25",0.622,69.2,0.46,47.67,267.39,NA,NA
"PB","REMÍGIO",NA,"cidade",NA,NA,"25",0.607,72.83,0.55,78.76,319.14,NA,NA
"PB","PEDRO RÉGIS",NA,"cidade",NA,NA,"25",0.542,70.21,0.51,64.97,215.39,NA,NA
"PB","RIACHÃO",NA,"cidade",NA,NA,"25",0.574,70.75,0.49,70.43,197.04,NA,NA
"PB","RIACHÃO DO BACAMARTE",NA,"cidade",NA,NA,"25",0.553,68.26,0.49,58.48,262.31,NA,NA
"PB","RIACHÃO DO POÇO",NA,"cidade",NA,NA,"25",0.555,69.89,0.49,39.74,225.44,NA,NA
"PB","RIACHO DE SANTO ANTÔNIO",NA,"cidade",NA,NA,"25",0.594,69.12,0.43,61.52,275.73,NA,NA
"PB","RIACHO DOS CAVALOS",NA,"cidade",NA,NA,"25",0.568,70.14,0.44,61.03,239.15,NA,NA
"PB","RIO TINTO",NA,"cidade",NA,NA,"25",0.585,69.51,0.5,60.38,264.5,NA,NA
"PB","SALGADINHO",NA,"cidade",NA,NA,"25",0.563,69.31,0.46,34.59,217.39,NA,NA
"PB","SALGADO DE SÃO FÉLIX",NA,"cidade",NA,NA,"25",0.568,71.2,0.5,63.82,217.45,NA,NA
"PB","SANTA CECÍLIA",NA,"cidade",NA,NA,"25",0.525,66.94,0.48,1.22,197.49,NA,NA
"PB","SANTA CRUZ",NA,"cidade",NA,NA,"25",0.618,71.73,0.46,86.85,291.16,NA,NA
"PB","SANTA HELENA",NA,"cidade",NA,NA,"25",0.609,72.16,0.5,76.2,277.52,NA,NA
"PB","SANTA INÊS",NA,"cidade",NA,NA,"25",0.572,67.35,0.55,62.69,229.72,NA,NA
"PB","SANTA LUZIA",NA,"cidade",NA,NA,"25",0.682,73.23,0.51,92.99,379.3,NA,NA
"PB","SANTANA DE MANGUEIRA",NA,"cidade",NA,NA,"25",0.535,70.36,0.54,71.35,166.28,NA,NA
"PB","SANTANA DOS GARROTES",NA,"cidade",NA,NA,"25",0.594,71.3,0.48,75.24,274.26,NA,NA
"PB","SANTARÉM",NA,"cidade",NA,NA,"25",0.622,70.91,0.44,81.2,249.67,NA,NA
"PB","SANTA RITA",NA,"cidade",NA,NA,"25",0.627,71.43,0.46,88.41,328.16,NA,NA
"PB","SANTA TERESINHA",NA,"cidade",NA,NA,"25",0.627,74.19,0.59,69.78,306.95,NA,NA
"PB","SANTO ANDRÉ",NA,"cidade",NA,NA,"25",0.6,72.79,0.47,2.14,273.72,NA,NA
"PB","SÃO BENTO",NA,"cidade",NA,NA,"25",0.58,71.16,0.47,84.69,328.99,NA,NA
"PB","SÃO BENTINHO",NA,"cidade",NA,NA,"25",0.606,72.22,0.46,76.23,286.99,NA,NA
"PB","SÃO DOMINGOS DO CARIRI",NA,"cidade",NA,NA,"25",0.589,71.38,0.47,62.2,341.56,NA,NA
"PB","SÃO DOMINGOS",NA,"cidade",NA,NA,"25",0.548,70.21,0.46,49.58,253.36,NA,NA
"PB","SÃO FRANCISCO",NA,"cidade",NA,NA,"25",0.58,68.58,0.45,88.65,261.15,NA,NA
"PB","SÃO JOÃO DO CARIRI",NA,"cidade",NA,NA,"25",0.622,72.79,0.53,68.69,373.55,NA,NA
"PB","SÃO JOÃO DO TIGRE",NA,"cidade",NA,NA,"25",0.552,70.45,0.51,27.47,207.42,NA,NA
"PB","SÃO JOSÉ DA LAGOA TAPADA",NA,"cidade",NA,NA,"25",0.53,68.34,0.49,65.24,216.66,NA,NA
"PB","SÃO JOSÉ DE CAIANA",NA,"cidade",NA,NA,"25",0.565,70.7,0.44,46.44,238.28,NA,NA
"PB","SÃO JOSÉ DE ESPINHARAS",NA,"cidade",NA,NA,"25",0.577,72.41,0.45,49.23,234.08,NA,NA
"PB","SÃO JOSÉ DOS RAMOS",NA,"cidade",NA,NA,"25",0.541,69.26,0.51,45.1,212.12,NA,NA
"PB","SÃO JOSÉ DE PIRANHAS",NA,"cidade",NA,NA,"25",0.591,70.31,0.5,74.09,321.53,NA,NA
"PB","SÃO JOSÉ DE PRINCESA",NA,"cidade",NA,NA,"25",0.565,70.89,0.45,49.36,221.16,NA,NA
"PB","SÃO JOSÉ DO BONFIM",NA,"cidade",NA,NA,"25",0.578,67.76,0.48,62.32,244.14,NA,NA
"PB","SÃO JOSÉ DO BREJO DO CRUZ",NA,"cidade",NA,NA,"25",0.581,71.58,0.46,8.29,223.11,NA,NA
"PB","SÃO JOSÉ DO SABUGI",NA,"cidade",NA,NA,"25",0.617,71.88,0.43,79.01,302.36,NA,NA
"PB","SÃO JOSÉ DOS CORDEIROS",NA,"cidade",NA,NA,"25",0.556,71.69,0.49,49.4,233.71,NA,NA
"PB","SÃO MAMEDE",NA,"cidade",NA,NA,"25",0.641,70.87,0.52,86.87,371.01,NA,NA
"PB","SÃO MIGUEL DE TAIPU",NA,"cidade",NA,NA,"25",0.548,68.26,0.49,60.24,198.63,NA,NA
"PB","SÃO SEBASTIÃO DE LAGOA DE ROÇA",NA,"cidade",NA,NA,"25",0.594,72.67,0.48,54.78,262.87,NA,NA
"PB","SÃO SEBASTIÃO DO UMBUZEIRO",NA,"cidade",NA,NA,"25",0.581,70.8,0.46,71.07,263.04,NA,NA
"PB","SAPÉ",NA,"cidade",NA,NA,"25",0.569,67.64,0.5,81.53,266.29,NA,NA
"PB","SERIDÓ",NA,"cidade",NA,NA,"25",0.555,67.83,0.47,47.1,214.38,NA,NA
"PB","SERRA BRANCA",NA,"cidade",NA,NA,"25",0.628,71.22,0.48,78.65,330.05,NA,NA
"PB","SERRA DA RAIZ",NA,"cidade",NA,NA,"25",0.626,72.5,0.5,82.7,278.22,NA,NA
"PB","SERRA GRANDE",NA,"cidade",NA,NA,"25",0.586,69.69,0.47,64.23,244.05,NA,NA
"PB","SERRA REDONDA",NA,"cidade",NA,NA,"25",0.57,71.3,0.48,55.68,268.53,NA,NA
"PB","SERRARIA",NA,"cidade",NA,NA,"25",0.547,71.71,0.5,68.9,224.2,NA,NA
"PB","SERTÃOZINHO",NA,"cidade",NA,NA,"25",0.621,71.16,0.46,64.67,252.11,NA,NA
"PB","SOBRADO",NA,"cidade",NA,NA,"25",0.573,70.17,0.49,68.78,210.08,NA,NA
"PB","SOLÂNEA",NA,"cidade",NA,NA,"25",0.595,70.69,0.56,75.87,318.38,NA,NA
"PB","SOLEDADE",NA,"cidade",NA,NA,"25",0.616,71.31,0.51,72.86,330.05,NA,NA
"PB","SOSSÊGO",NA,"cidade",NA,NA,"25",0.573,71.13,0.5,1.2,218.2,NA,NA
"PB","SOUSA",NA,"cidade",NA,NA,"25",0.668,73.84,0.54,93.39,443.81,NA,NA
"PB","SUMÉ",NA,"cidade",NA,NA,"25",0.627,70.88,0.5,79.65,339.68,NA,NA
"PB","TACIMA",NA,"cidade",NA,NA,"25",0.551,68.58,0.49,64.89,195.07,NA,NA
"PB","TAPEROÁ",NA,"cidade",NA,NA,"25",0.578,69.92,0.48,66.23,267.88,NA,NA
"PB","TAVARES",NA,"cidade",NA,NA,"25",0.586,71.59,0.52,59.06,260.75,NA,NA
"PB","TEIXEIRA",NA,"cidade",NA,NA,"25",0.605,69.46,0.55,69.57,271.44,NA,NA
"PB","TENÓRIO",NA,"cidade",NA,NA,"25",0.581,67.43,0.43,1.83,269.63,NA,NA
"PB","TRIUNFO",NA,"cidade",NA,NA,"25",0.609,71.79,0.49,75.37,292.24,NA,NA
"PB","UIRAÚNA",NA,"cidade",NA,NA,"25",0.636,72.82,0.54,84.41,361.37,NA,NA
"PB","UMBUZEIRO",NA,"cidade",NA,NA,"25",0.584,67.69,0.54,23.9,237.25,NA,NA
"PB","VÁRZEA",NA,"cidade",NA,NA,"25",0.707,73.01,0.4,79.15,377.4,NA,NA
"PB","VIEIRÓPOLIS",NA,"cidade",NA,NA,"25",0.571,70.7,0.45,69.56,226.49,NA,NA
"PB","ZABELÊ",NA,"cidade",NA,NA,"25",0.623,68.48,0.43,80.03,272.94,NA,NA
"PE","ABREU E LIMA",NA,"cidade",NA,NA,"26",0.679,72.46,0.45,96.57,390.4,NA,NA
"PE","AFOGADOS DA INGAZEIRA",NA,"cidade",NA,NA,"26",0.657,73.39,0.56,84.92,386.56,NA,NA
"PE","AFRÂNIO",NA,"cidade",NA,NA,"26",0.588,70.68,0.53,43.04,233.59,NA,NA
"PE","AGRESTINA",NA,"cidade",NA,NA,"26",0.592,70.57,0.48,82.68,297.02,NA,NA
"PE","ÁGUA PRETA",NA,"cidade",NA,NA,"26",0.553,70.64,0.49,77.8,195.47,NA,NA
"PE","ÁGUAS BELAS",NA,"cidade",NA,NA,"26",0.526,66.44,0.58,65.38,239.3,NA,NA
"PE","ALAGOINHA",NA,"cidade",NA,NA,"26",0.599,73.04,0.49,38.3,275.5,NA,NA
"PE","ALIANÇA",NA,"cidade",NA,NA,"26",0.604,72.93,0.49,88.99,269.86,NA,NA
"PE","ALTINHO",NA,"cidade",NA,NA,"26",0.598,72.54,0.51,66.1,259.21,NA,NA
"PE","AMARAJI",NA,"cidade",NA,NA,"26",0.58,69.89,0.5,86.88,286.59,NA,NA
"PE","ANGELIM",NA,"cidade",NA,NA,"26",0.572,70.08,0.58,74.85,253.26,NA,NA
"PE","ARAÇOIABA",NA,"cidade",NA,NA,"26",0.592,70.87,0.45,80.12,236.1,NA,NA
"PE","ARARIPINA",NA,"cidade",NA,NA,"26",0.602,72.12,0.56,57.12,324.01,NA,NA
"PE","ARCOVERDE",NA,"cidade",NA,NA,"26",0.667,72.95,0.58,88.64,469.53,NA,NA
"PE","BARRA DE GUABIRABA",NA,"cidade",NA,NA,"26",0.577,68.54,0.51,95.85,257.4,NA,NA
"PE","BARREIROS",NA,"cidade",NA,NA,"26",0.586,68.82,0.54,82.06,263.2,NA,NA
"PE","BELÉM DE MARIA",NA,"cidade",NA,NA,"26",0.578,69.95,0.47,66.88,226.82,NA,NA
"PE","BELÉM DO SÃO FRANCISCO",NA,"cidade",NA,NA,"26",0.642,72.06,0.63,65.45,357.77,NA,NA
"PE","BELO JARDIM",NA,"cidade",NA,NA,"26",0.629,71.95,0.51,88.91,372.93,NA,NA
"PE","BETÂNIA",NA,"cidade",NA,NA,"26",0.559,69.53,0.55,69.88,220.19,NA,NA
"PE","BEZERROS",NA,"cidade",NA,NA,"26",0.606,70.1,0.52,83.81,351.75,NA,NA
"PE","BODOCÓ",NA,"cidade",NA,NA,"26",0.565,69.67,0.55,47.85,234.36,NA,NA
"PE","BOM CONSELHO",NA,"cidade",NA,NA,"26",0.563,67.22,0.62,68.85,305.57,NA,NA
"PE","BOM JARDIM",NA,"cidade",NA,NA,"26",0.602,70.99,0.48,68.61,248.98,NA,NA
"PE","BONITO",NA,"cidade",NA,NA,"26",0.561,70.26,0.55,88.36,258.52,NA,NA
"PE","BREJÃO",NA,"cidade",NA,NA,"26",0.547,68.51,0.49,81.76,230.85,NA,NA
"PE","BREJINHO",NA,"cidade",NA,NA,"26",0.574,65.84,0.49,50.4,266.21,NA,NA
"PE","BREJO DA MADRE DE DEUS",NA,"cidade",NA,NA,"26",0.562,69.06,0.47,54.89,296.7,NA,NA
"PE","BUENOS AIRES",NA,"cidade",NA,NA,"26",0.593,71.66,0.45,83.66,254.03,NA,NA
"PE","BUÍQUE",NA,"cidade",NA,NA,"26",0.527,69.75,0.57,49.71,176.76,NA,NA
"PE","CABO DE SANTO AGOSTINHO",NA,"cidade",NA,NA,"26",0.686,73.74,0.53,94.52,467.07,NA,NA
"PE","CABROBÓ",NA,"cidade",NA,NA,"26",0.623,71.39,0.58,79.12,298.14,NA,NA
"PE","CACHOEIRINHA",NA,"cidade",NA,NA,"26",0.579,70.18,0.48,68.18,308.18,NA,NA
"PE","CAETÉS",NA,"cidade",NA,NA,"26",0.522,68.94,0.6,26.91,176.77,NA,NA
"PE","CALÇADO",NA,"cidade",NA,NA,"26",0.566,68.84,0.53,46.17,215.47,NA,NA
"PE","CALUMBI",NA,"cidade",NA,NA,"26",0.571,67.9,0.54,81.56,272.66,NA,NA
"PE","CAMARAGIBE",NA,"cidade",NA,NA,"26",0.692,73.28,0.51,94.34,473.78,NA,NA
"PE","CAMOCIM DE SÃO FÉLIX",NA,"cidade",NA,NA,"26",0.588,69.25,0.53,88.55,305.53,NA,NA
"PE","CAMUTANGA",NA,"cidade",NA,NA,"26",0.606,70.58,0.48,89.44,278.04,NA,NA
"PE","CANHOTINHO",NA,"cidade",NA,NA,"26",0.541,68.48,0.52,78.26,234.75,NA,NA
"PE","CAPOEIRAS",NA,"cidade",NA,NA,"26",0.549,69.74,0.5,38.78,215.71,NA,NA
"PE","CARNAÍBA",NA,"cidade",NA,NA,"26",0.583,68.62,0.53,60.89,229.87,NA,NA
"PE","CARNAUBEIRA DA PENHA",NA,"cidade",NA,NA,"26",0.573,70.3,0.56,42.1,170.02,NA,NA
"PE","CARPINA",NA,"cidade",NA,NA,"26",0.68,73.36,0.5,90.06,403.76,NA,NA
"PE","CARUARU",NA,"cidade",NA,NA,"26",0.677,72.96,0.53,89.22,553.99,NA,NA
"PE","CASINHAS",NA,"cidade",NA,NA,"26",0.567,68.25,0.45,23.16,200.83,NA,NA
"PE","CATENDE",NA,"cidade",NA,NA,"26",0.609,70.59,0.54,84.24,292.74,NA,NA
"PE","CEDRO",NA,"cidade",NA,NA,"26",0.615,68,0.56,65.57,269.64,NA,NA
"PE","CHÃ DE ALEGRIA",NA,"cidade",NA,NA,"26",0.604,70.69,0.44,70.63,239.04,NA,NA
"PE","CHÃ GRANDE",NA,"cidade",NA,NA,"26",0.599,73.18,0.55,76.02,341.34,NA,NA
"PE","CONDADO",NA,"cidade",NA,NA,"26",0.602,67.79,0.53,79.37,297.68,NA,NA
"PE","CORRENTES",NA,"cidade",NA,NA,"26",0.536,68.57,0.52,77.69,247.2,NA,NA
"PE","CORTÊS",NA,"cidade",NA,NA,"26",0.568,67.42,0.47,82.16,232.22,NA,NA
"PE","CUMARU",NA,"cidade",NA,NA,"26",0.572,68.18,0.5,32.13,249.32,NA,NA
"PE","CUPIRA",NA,"cidade",NA,NA,"26",0.592,70.8,0.49,86.27,336.81,NA,NA
"PE","CUSTÓDIA",NA,"cidade",NA,NA,"26",0.594,67.33,0.53,61.54,350,NA,NA
"PE","DORMENTES",NA,"cidade",NA,NA,"26",0.589,69.46,0.47,49.98,257.72,NA,NA
"PE","ESCADA",NA,"cidade",NA,NA,"26",0.632,71.83,0.46,88.12,322.46,NA,NA
"PE","EXU",NA,"cidade",NA,NA,"26",0.576,71.47,0.57,51.59,234.83,NA,NA
"PE","FEIRA NOVA",NA,"cidade",NA,NA,"26",0.6,73.43,0.48,72.18,296.5,NA,NA
"PE","FERNANDO DE NORONHA",NA,"cidade",NA,NA,"26",0.788,75.36,0.46,99.32,1034.14,NA,NA
"PE","FERREIROS",NA,"cidade",NA,NA,"26",0.622,72.24,0.5,84.48,311.83,NA,NA
"PE","FLORES",NA,"cidade",NA,NA,"26",0.556,69.67,0.5,57.55,236.31,NA,NA
"PE","FLORESTA",NA,"cidade",NA,NA,"26",0.626,71.52,0.52,66.8,310.39,NA,NA
"PE","FREI MIGUELINHO",NA,"cidade",NA,NA,"26",0.576,70.47,0.46,33.96,286.08,NA,NA
"PE","GAMELEIRA",NA,"cidade",NA,NA,"26",0.602,70.54,0.46,70.38,231.5,NA,NA
"PE","GARANHUNS",NA,"cidade",NA,NA,"26",0.664,72.69,0.59,90.06,492.44,NA,NA
"PE","GLÓRIA DO GOITÁ",NA,"cidade",NA,NA,"26",0.604,70.88,0.52,58.05,278.33,NA,NA
"PE","GOIANA",NA,"cidade",NA,NA,"26",0.651,71.75,0.54,85.85,364.77,NA,NA
