"dataset(dia)","cidade","UF","Cdufmun","DATA","Escala.de.cor","Número de registros","População","Índice.de.isolamento"
"42","Taubaté","SP","3554102",2020-04-29,">40-50%","1","314924",48
"42","Ubatuba","SP","3555406",2020-04-29,">60-70%","1","90799",61
"42","Valinhos","SP","3556206",2020-04-29,">40-50%","1","129193",46
"42","Várzea Paulista","SP","3556503",2020-04-29,">40-50%","1","121838",48
"42","Vinhedo","SP","3556701",2020-04-29,">50-60%","1","78728",51
"42","Votorantim","SP","3557006",2020-04-29,">40-50%","1","122480",49
"42","Votuporanga","SP","3557105",2020-04-29,">50-60%","1","94547",51
"44","São Paulo","SP","3550308",2020-04-30,">40-50%","1","12252023",47
"44","Guarulhos","SP","3518800",2020-04-30,">40-50%","1","1379182",49
"44","Campinas","SP","3509502",2020-04-30,">40-50%","1","1204073",44
"44","São Bernardo do Campo","SP","3548708",2020-04-30,">40-50%","1","838936",47
"44","São José dos Campos","SP","3549904",2020-04-30,">40-50%","1","721944",47
"44","Santo André","SP","3547809",2020-04-30,">40-50%","1","718773",48
"44","Ribeirão Preto","SP","3543402",2020-04-30,"Até 40%","1","703293",39
"44","Osasco","SP","3534401",2020-04-30,">40-50%","1","698418",49
"44","Sorocaba","SP","3552205",2020-04-30,">40-50%","1","679378",44
"44","Mauá","SP","3529401",2020-04-30,">50-60%","1","472912",50
"44","São José do Rio Preto","SP","3549805",2020-04-30,"Até 40%","1","460671",38
"44","Mogi das Cruzes","SP","3530607",2020-04-30,">50-60%","1","445842",50
"44","Santos","SP","3548500",2020-04-30,">40-50%","1","433311",46
"44","Diadema","SP","3513801",2020-04-30,">50-60%","1","423884",50
"44","Jundiaí","SP","3525904",2020-04-30,">40-50%","1","418962",44
"44","Piracicaba","SP","3538709",2020-04-30,">40-50%","1","404142",43
"44","Carapicuíba","SP","3510609",2020-04-30,">50-60%","1","400927",51
"44","Americana","SP","3501608",2020-04-30,">40-50%","1","239597",43
"44","Amparo","SP","3501905",2020-04-30,">40-50%","1","72195",49
"44","Araçatuba","SP","3502804",2020-04-30,"Até 40%","1","197016",39
"44","Araraquara","SP","3503208",2020-04-30,"Até 40%","1","236072",40
"44","Araras","SP","3503307",2020-04-30,">40-50%","1","134236",45
"44","Arujá","SP","3503901",2020-04-30,">50-60%","1","89824",51
"44","Assis","SP","3504008",2020-04-30,">40-50%","1","104386",45
"44","Atibaia","SP","3504107",2020-04-30,">40-50%","1","142761",48
"44","Avaré","SP","3504503",2020-04-30,">40-50%","1","90655",47
"44","Barretos","SP","3505500",2020-04-30,">40-50%","1","122098",43
"44","Barueri","SP","3505708",2020-04-30,">40-50%","1","274182",42
"44","Bauru","SP","3506003",2020-04-30,">40-50%","1","376818",40
"44","Bebedouro","SP","3506102",2020-04-30,">50-60%","1","77496",54
"44","Birigui","SP","3506508",2020-04-30,">40-50%","1","123638",47
"44","Botucatu","SP","3507506",2020-04-30,">40-50%","1","146497",48
"44","Bragança Paulista","SP","3507605",2020-04-30,">40-50%","1","168668",46
"44","Caçapava","SP","3508504",2020-04-30,">50-60%","1","94263",55
"44","Caieiras","SP","3509007",2020-04-30,">50-60%","1","101470",52
"44","Cajamar","SP","3509205",2020-04-30,">50-60%","1","76801",54
"44","Campo Limpo Paulista","SP","3509601",2020-04-30,">50-60%","1","84650",51
"44","Caraguatatuba","SP","3510500",2020-04-30,">50-60%","1","121532",55
"44","Catanduva","SP","3511102",2020-04-30,"Até 40%","1","121862",38
"44","Cotia","SP","3513009",2020-04-30,">50-60%","1","249210",51
"44","Cruzeiro","SP","3513405",2020-04-30,">50-60%","1","82238",58
"44","Cubatão","SP","3513504",2020-04-30,">40-50%","1","130705",48
"44","Embu das Artes","SP","3515004",2020-04-30,">40-50%","1","273726",48
"44","Ferraz de Vasconcelos","SP","3515707",2020-04-30,">40-50%","1","194276",49
"44","Franca","SP","3516200",2020-04-30,">40-50%","1","353187",42
"44","Francisco Morato","SP","3516309",2020-04-30,">40-50%","1","175844",47
"44","Franco da Rocha","SP","3516408",2020-04-30,">50-60%","1","154489",51
"44","Guaratinguetá","SP","3518404",2020-04-30,">50-60%","1","121798",51
"44","Guarujá","SP","3518701",2020-04-30,">50-60%","1","320459",51
"44","Hortolândia","SP","3519071",2020-04-30,">40-50%","1","230851",48
"44","Ibiúna","SP","3519709",2020-04-30,">50-60%","1","78878",54
"44","Indaiatuba","SP","3520509",2020-04-30,">40-50%","1","251627",48
"44","Itanhaém","SP","3522109",2020-04-30,">50-60%","1","101816",55
"44","Itapecerica da Serra","SP","3522208",2020-04-30,">50-60%","1","175693",53
"44","Itapetininga","SP","3522307",2020-04-30,">40-50%","1","163901",48
"44","Itapeva","SP","3522406",2020-04-30,">40-50%","1","94354",44
"44","Itapevi","SP","3522505",2020-04-30,">40-50%","1","237700",50
"44","Itapira","SP","3522604",2020-04-30,">40-50%","1","74773",48
"44","Itaquaquecetuba","SP","3523107",2020-04-30,">50-60%","1","370821",53
"44","Itatiba","SP","3523404",2020-04-30,">40-50%","1","120858",43
"44","Itu","SP","3523909",2020-04-30,">40-50%","1","173939",46
"44","Jaboticabal","SP","3524303",2020-04-30,">40-50%","1","77263",44
"44","Jacareí","SP","3524402",2020-04-30,">40-50%","1","233662",49
"44","Jandira","SP","3525003",2020-04-30,">40-50%","1","124937",48
"44","Jaú","SP","3525300",2020-04-30,">40-50%","1","150252",47
"44","Leme","SP","3526704",2020-04-30,">40-50%","1","103391",48
"44","Limeira","SP","3526902",2020-04-30,"Até 40%","1","306114",38
"44","Lins","SP","3527108",2020-04-30,">40-50%","1","78013",46
"44","Lorena","SP","3527207",2020-04-30,">50-60%","1","88706",59
"44","Mairiporã","SP","3528502",2020-04-30,">50-60%","1","100179",53
"44","Marília","SP","3529005",2020-04-30,">40-50%","1","238882",43
"44","Matão","SP","3529302",2020-04-30,">40-50%","1","83170",42
"44","Mogi Guaçu","SP","3530706",2020-04-30,">40-50%","1","151888",46
"44","Mogi Mirim","SP","3530805",2020-04-30,">40-50%","1","93189",46
"44","Ourinhos","SP","3534708",2020-04-30,">40-50%","1","113542",50
"44","Paulínia","SP","3536505",2020-04-30,">40-50%","1","109424",46
"44","Pindamonhangaba","SP","3538006",2020-04-30,">50-60%","1","168328",54
"44","Pirassununga","SP","3539301",2020-04-30,">50-60%","1","76409",52
"44","Poá","SP","3539806",2020-04-30,">50-60%","1","117452",53
"44","Praia Grande","SP","3541000",2020-04-30,">40-50%","1","325073",50
"44","Presidente Prudente","SP","3541406",2020-04-30,"Até 40%","1","228743",39
"44","Ribeirão Pires","SP","3543303",2020-04-30,">50-60%","1","123393",56
"44","Rio Claro","SP","3543907",2020-04-30,">40-50%","1","206424",48
"44","Salto","SP","3545209",2020-04-30,">40-50%","1","118663",45
"44","Santa Bárbara d'Oeste","SP","3545803",2020-04-30,">40-50%","1","193475",42
"44","Santana de Parnaíba","SP","3547304",2020-04-30,">50-60%","1","139447",50
"44","São Caetano do Sul","SP","3548807",2020-04-30,">40-50%","1","161127",46
"44","São Carlos","SP","3548906",2020-04-30,">40-50%","1","251983",47
"44","São João da Boa Vista","SP","3549102",2020-04-30,">40-50%","1","91211",49
"44","São Roque","SP","3550605",2020-04-30,">50-60%","1","91016",51
"44","São Sebastião","SP","3550704",2020-04-30,">60-70%","1","88980",63
"44","São Vicente","SP","3551009",2020-04-30,">50-60%","1","365798",54
"44","Sertãozinho","SP","3551702",2020-04-30,">40-50%","1","125815",49
"44","Sumaré","SP","3552403",2020-04-30,">40-50%","1","282441",42
"44","Suzano","SP","3552502",2020-04-30,">50-60%","1","297637",50
"44","Taboão da Serra","SP","3552809",2020-04-30,">40-50%","1","289664",47
"44","Tatuí","SP","3554003",2020-04-30,">40-50%","1","121766",49
"44","Taubaté","SP","3554102",2020-04-30,">40-50%","1","314924",47
"44","Ubatuba","SP","3555406",2020-04-30,">50-60%","1","90799",60
"44","Valinhos","SP","3556206",2020-04-30,">40-50%","1","129193",46
"44","Várzea Paulista","SP","3556503",2020-04-30,">40-50%","1","121838",47
"44","Vinhedo","SP","3556701",2020-04-30,">40-50%","1","78728",50
"44","Votorantim","SP","3557006",2020-04-30,">40-50%","1","122480",48
"44","Votuporanga","SP","3557105",2020-04-30,">50-60%","1","94547",52
"2","São Paulo","SP","3550308",2020-05-01,">50-60%","1","12252023",55
"2","Guarulhos","SP","3518800",2020-05-01,">50-60%","1","1379182",59
"2","Campinas","SP","3509502",2020-05-01,">50-60%","1","1204073",54
"2","São Bernardo do Campo","SP","3548708",2020-05-01,">50-60%","1","838936",55
"2","São José dos Campos","SP","3549904",2020-05-01,">50-60%","1","721944",56
"2","Santo André","SP","3547809",2020-05-01,">50-60%","1","718773",56
"2","Ribeirão Preto","SP","3543402",2020-05-01,">40-50%","1","703293",50
"2","Osasco","SP","3534401",2020-05-01,">50-60%","1","698418",58
"2","Sorocaba","SP","3552205",2020-05-01,">50-60%","1","679378",54
"2","Mauá","SP","3529401",2020-05-01,">50-60%","1","472912",60
"2","São José do Rio Preto","SP","3549805",2020-05-01,">50-60%","1","460671",50
"2","Mogi das Cruzes","SP","3530607",2020-05-01,">50-60%","1","445842",59
"2","Santos","SP","3548500",2020-05-01,">50-60%","1","433311",56
"2","Diadema","SP","3513801",2020-05-01,">50-60%","1","423884",60
"2","Jundiaí","SP","3525904",2020-05-01,">50-60%","1","418962",52
"2","Piracicaba","SP","3538709",2020-05-01,">50-60%","1","404142",55
"2","Carapicuíba","SP","3510609",2020-05-01,">60-70%","1","400927",60
"2","Americana","SP","3501608",2020-05-01,">50-60%","1","239597",54
"2","Amparo","SP","3501905",2020-05-01,">50-60%","1","72195",58
"2","Araçatuba","SP","3502804",2020-05-01,">50-60%","1","197016",51
"2","Araraquara","SP","3503208",2020-05-01,">50-60%","1","236072",52
"2","Araras","SP","3503307",2020-05-01,">50-60%","1","134236",55
"2","Arujá","SP","3503901",2020-05-01,">50-60%","1","89824",60
"2","Assis","SP","3504008",2020-05-01,">50-60%","1","104386",57
"2","Atibaia","SP","3504107",2020-05-01,">50-60%","1","142761",57
"2","Avaré","SP","3504503",2020-05-01,">50-60%","1","90655",60
"2","Barretos","SP","3505500",2020-05-01,">50-60%","1","122098",55
"2","Barueri","SP","3505708",2020-05-01,">50-60%","1","274182",51
"2","Bauru","SP","3506003",2020-05-01,">50-60%","1","376818",50
"2","Bebedouro","SP","3506102",2020-05-01,">60-70%","1","77496",67
"2","Birigui","SP","3506508",2020-05-01,">50-60%","1","123638",56
"2","Botucatu","SP","3507506",2020-05-01,">50-60%","1","146497",56
"2","Bragança Paulista","SP","3507605",2020-05-01,">50-60%","1","168668",54
"2","Caçapava","SP","3508504",2020-05-01,">60-70%","1","94263",62
"2","Caieiras","SP","3509007",2020-05-01,">60-70%","1","101470",62
"2","Cajamar","SP","3509205",2020-05-01,">60-70%","1","76801",64
"2","Campo Limpo Paulista","SP","3509601",2020-05-01,">60-70%","1","84650",61
"2","Caraguatatuba","SP","3510500",2020-05-01,">60-70%","1","121532",63
"2","Catanduva","SP","3511102",2020-05-01,">40-50%","1","121862",48
"2","Cotia","SP","3513009",2020-05-01,">50-60%","1","249210",60
"2","Cruzeiro","SP","3513405",2020-05-01,">60-70%","1","82238",66
"2","Cubatão","SP","3513504",2020-05-01,">50-60%","1","130705",57
"2","Embu das Artes","SP","3515004",2020-05-01,">50-60%","1","273726",57
"2","Ferraz de Vasconcelos","SP","3515707",2020-05-01,">50-60%","1","194276",57
"2","Franca","SP","3516200",2020-05-01,">50-60%","1","353187",55
"2","Francisco Morato","SP","3516309",2020-05-01,">50-60%","1","175844",57
"2","Franco da Rocha","SP","3516408",2020-05-01,">50-60%","1","154489",58
"2","Guaratinguetá","SP","3518404",2020-05-01,">50-60%","1","121798",59
"2","Guarujá","SP","3518701",2020-05-01,">50-60%","1","320459",59
"2","Hortolândia","SP","3519071",2020-05-01,">50-60%","1","230851",58
"2","Ibiúna","SP","3519709",2020-05-01,">60-70%","1","78878",66
"2","Indaiatuba","SP","3520509",2020-05-01,">50-60%","1","251627",57
"2","Itanhaém","SP","3522109",2020-05-01,">60-70%","1","101816",63
"2","Itapecerica da Serra","SP","3522208",2020-05-01,">60-70%","1","175693",62
"2","Itapetininga","SP","3522307",2020-05-01,">50-60%","1","163901",56
"2","Itapeva","SP","3522406",2020-05-01,">50-60%","1","94354",54
"2","Itapevi","SP","3522505",2020-05-01,">50-60%","1","237700",59
"2","Itapira","SP","3522604",2020-05-01,">50-60%","1","74773",58
"2","Itaquaquecetuba","SP","3523107",2020-05-01,">60-70%","1","370821",63
"2","Itatiba","SP","3523404",2020-05-01,">50-60%","1","120858",52
"2","Itu","SP","3523909",2020-05-01,">50-60%","1","173939",55
"2","Jaboticabal","SP","3524303",2020-05-01,">50-60%","1","77263",58
"2","Jacareí","SP","3524402",2020-05-01,">50-60%","1","233662",59
"2","Jandira","SP","3525003",2020-05-01,">50-60%","1","124937",56
"2","Jaú","SP","3525300",2020-05-01,">50-60%","1","150252",57
"2","Leme","SP","3526704",2020-05-01,">50-60%","1","103391",59
"2","Limeira","SP","3526902",2020-05-01,">40-50%","1","306114",50
"2","Lins","SP","3527108",2020-05-01,">50-60%","1","78013",55
"2","Lorena","SP","3527207",2020-05-01,">60-70%","1","88706",66
"2","Mairiporã","SP","3528502",2020-05-01,">60-70%","1","100179",62
"2","Marília","SP","3529005",2020-05-01,">50-60%","1","238882",52
"2","Matão","SP","3529302",2020-05-01,">50-60%","1","83170",51
"2","Mogi Guaçu","SP","3530706",2020-05-01,">50-60%","1","151888",53
"2","Mogi Mirim","SP","3530805",2020-05-01,">50-60%","1","93189",57
"2","Ourinhos","SP","3534708",2020-05-01,">50-60%","1","113542",60
"2","Paulínia","SP","3536505",2020-05-01,">50-60%","1","109424",56
"2","Pindamonhangaba","SP","3538006",2020-05-01,">60-70%","1","168328",62
"2","Pirassununga","SP","3539301",2020-05-01,">60-70%","1","76409",62
"2","Poá","SP","3539806",2020-05-01,">60-70%","1","117452",62
"2","Praia Grande","SP","3541000",2020-05-01,">50-60%","1","325073",57
"2","Presidente Prudente","SP","3541406",2020-05-01,">50-60%","1","228743",51
"2","Ribeirão Pires","SP","3543303",2020-05-01,">60-70%","1","123393",65
"2","Rio Claro","SP","3543907",2020-05-01,">50-60%","1","206424",59
"2","Salto","SP","3545209",2020-05-01,">50-60%","1","118663",56
"2","Santa Bárbara d'Oeste","SP","3545803",2020-05-01,">50-60%","1","193475",53
"2","Santana de Parnaíba","SP","3547304",2020-05-01,">50-60%","1","139447",58
"2","São Caetano do Sul","SP","3548807",2020-05-01,">50-60%","1","161127",53
"2","São Carlos","SP","3548906",2020-05-01,">50-60%","1","251983",57
"2","São João da Boa Vista","SP","3549102",2020-05-01,">60-70%","1","91211",61
"2","São Roque","SP","3550605",2020-05-01,">50-60%","1","91016",60
"2","São Sebastião","SP","3550704",2020-05-01,">60-70%","1","88980",68
"2","São Vicente","SP","3551009",2020-05-01,">60-70%","1","365798",64
"2","Sertãozinho","SP","3551702",2020-05-01,">60-70%","1","125815",61
"2","Sumaré","SP","3552403",2020-05-01,">50-60%","1","282441",53
"2","Suzano","SP","3552502",2020-05-01,">50-60%","1","297637",59
"2","Taboão da Serra","SP","3552809",2020-05-01,">50-60%","1","289664",55
"2","Tatuí","SP","3554003",2020-05-01,">50-60%","1","121766",59
"2","Taubaté","SP","3554102",2020-05-01,">50-60%","1","314924",55
"2","Ubatuba","SP","3555406",2020-05-01,">60-70%","1","90799",67
"2","Valinhos","SP","3556206",2020-05-01,">50-60%","1","129193",56
"2","Várzea Paulista","SP","3556503",2020-05-01,">50-60%","1","121838",54
"2","Vinhedo","SP","3556701",2020-05-01,">50-60%","1","78728",59
"2","Votorantim","SP","3557006",2020-05-01,">50-60%","1","122480",57
"2","Votuporanga","SP","3557105",2020-05-01,">60-70%","1","94547",62
"4","São Paulo","SP","3550308",2020-05-02,">50-60%","1","12252023",52
"4","Guarulhos","SP","3518800",2020-05-02,">50-60%","1","1379182",56
"4","Campinas","SP","3509502",2020-05-02,">50-60%","1","1204073",51
"4","São Bernardo do Campo","SP","3548708",2020-05-02,">50-60%","1","838936",53
"4","São José dos Campos","SP","3549904",2020-05-02,">50-60%","1","721944",55
"4","Santo André","SP","3547809",2020-05-02,">50-60%","1","718773",53
"4","Ribeirão Preto","SP","3543402",2020-05-02,">40-50%","1","703293",47
